State_of_Country,Market_Category,Product_Category,Grade,Low_Cap_Price,High_Cap_Price
3,423,15,0,1864,4684
21,441,10,0,3533,5496
21,14,0,0,2911,4407
21,447,0,0,4436,6007
21,167,0,0,3012,4012
21,24,10,0,2188,3267
21,451,13,0,4012,7033
21,452,0,0,2607,3685
21,146,0,2,1764,2401
21,469,0,2,3562,4554
21,58,0,0,3218,4443
21,152,0,0,1206,1756
21,211,0,0,1643,3823
5,471,0,2,1879,2780
0,70,0,2,1147,2788
1,151,12,0,381,1009
18,23,7,2,1127,2859
18,23,12,2,2022,5341
20,55,0,0,1180,3068
20,128,10,2,824,2306
20,124,0,0,1097,1861
20,30,0,0,744,2012
20,115,0,0,1455,2140
3,74,0,0,2399,3860
21,443,0,0,2861,5070
21,14,0,0,2989,4068
21,165,0,0,1646,2435
21,24,10,0,2342,3142
21,451,13,0,3832,6654
21,452,0,0,2720,3499
21,146,0,2,1751,2476
21,65,0,2,2896,4304
21,58,0,0,2993,4747
5,471,0,2,1969,2832
0,3,0,0,1538,2660
0,315,0,2,964,3355
1,57,0,0,894,4560
20,397,13,0,1590,2692
21,441,10,0,3607,5669
21,14,0,0,3054,3974
21,446,10,0,3925,4923
21,447,0,0,4263,5876
21,24,10,0,2341,3241
21,451,13,0,4494,6894
21,452,0,0,2663,3575
21,146,0,2,1520,2477
21,58,0,0,3239,4779
21,205,10,0,1882,2772
21,152,0,0,1213,1751
5,471,0,2,2021,2879
0,3,0,0,1150,2154
0,70,0,2,1149,3708
0,283,1,0,1912,4476
0,294,0,2,643,4152
17,460,15,3,291,420
17,358,0,3,3427,6989
20,55,0,0,1414,4067
20,397,13,0,735,2830
20,129,0,0,1254,3921
3,113,0,0,737,4426
21,443,0,0,2689,4039
21,165,0,0,1605,2582
21,452,0,0,2820,3597
21,146,0,2,1429,2493
21,469,0,2,3432,4911
21,65,0,2,3022,4609
21,205,10,0,1897,3065
1,342,0,0,739,1006
1,57,0,0,832,4385
17,460,15,3,240,393
20,55,0,0,1274,3330
20,73,0,0,1801,2541
3,74,0,0,2172,3647
21,150,0,1,2267,3209
21,446,10,0,3796,5183
21,447,0,0,4599,5652
21,451,13,0,4958,6495
21,452,0,0,2659,3548
21,65,0,0,1049,3064
21,65,0,2,2718,4884
21,205,10,0,1965,2983
21,152,0,0,1110,1458
0,242,0,0,1456,3959
0,3,0,0,1187,2689
0,70,0,2,1101,3363
0,268,0,0,582,2331
1,334,0,0,1910,4435
17,460,15,3,257,414
17,358,0,3,2856,6425
18,23,12,2,2115,3923
20,55,0,0,1256,3105
20,116,0,0,2323,3341
3,416,0,1,1059,3983
3,74,0,0,2543,3559
3,113,0,0,1270,4785
21,14,0,0,3037,3944
21,447,0,0,4455,5668
21,24,10,0,2106,2921
21,451,13,0,5018,6315
21,452,0,0,2552,3495
21,152,0,0,1632,2079
5,147,0,2,945,2191
0,3,0,0,1248,2696
0,268,0,0,585,2916
1,57,0,0,1189,4483
20,55,0,0,1715,3493
20,73,0,0,1110,1537
20,30,0,0,1035,3050
20,115,0,0,1519,2256
3,74,0,0,2777,3525
21,14,0,0,3066,4044
21,451,13,0,4690,6337
21,469,0,2,3287,4720
21,58,0,0,3141,4422
21,205,10,0,2005,2961
5,471,0,2,2235,2860
0,3,0,0,1194,3206
0,70,0,2,1095,2538
0,164,0,0,1540,2506
0,268,0,0,629,924
17,460,15,3,346,485
17,358,0,3,2730,5878
18,23,16,2,862,3562
20,93,0,2,1443,4612
20,55,0,0,1209,2889
3,74,0,0,2850,3850
21,441,10,0,3548,5097
21,445,0,0,2203,3569
21,14,0,0,3003,3923
21,24,10,0,2216,3032
21,451,13,0,4795,6572
21,452,0,0,2851,3406
21,198,0,2,2257,2917
21,65,0,2,948,3224
21,58,0,0,3452,4655
21,152,0,0,1353,2030
5,147,0,2,919,2341
5,471,0,2,2129,3041
0,3,0,0,1462,2982
0,450,0,0,962,2911
1,151,12,0,375,1074
17,460,15,3,283,420
18,23,8,2,772,1349
18,23,11,1,3043,5269
18,23,11,2,1311,3108
18,23,12,1,3596,5921
3,63,0,1,1690,5964
3,74,0,0,3384,4245
21,437,0,0,2547,3343
21,443,0,0,2945,4440
21,14,0,0,2899,4178
21,24,10,0,2586,3356
21,449,0,0,3458,4869
21,452,0,0,2875,3757
21,469,0,2,3232,5074
21,65,0,0,2833,4563
21,65,0,2,857,2300
21,58,0,0,3224,4518
0,3,0,0,1956,2828
18,23,8,2,761,2131
18,23,11,2,1237,4461
18,23,12,2,1636,6019
20,55,0,0,1276,2602
21,441,10,0,3027,4821
21,443,0,0,2582,4126
21,445,0,0,2126,3339
21,165,0,0,1592,2469
21,447,0,0,3530,5504
21,451,13,0,5221,6853
21,452,0,0,2717,3825
21,65,0,0,2773,4782
21,65,0,2,839,2208
21,58,0,0,3405,4060
0,3,0,0,990,3013
1,151,12,1,339,916
21,14,0,0,3159,4263
21,165,0,0,1750,2418
21,452,0,0,2577,3662
21,146,0,2,1465,2502
21,198,0,2,2390,2868
21,65,0,2,822,2216
21,453,0,0,3171,4519
0,3,0,0,1280,3049
1,57,0,0,827,4629
17,358,0,3,2769,6915
17,11,0,3,384,873
18,23,11,2,1645,4655
20,55,0,0,1199,3540
20,403,0,0,1794,3472
3,74,0,0,2847,3931
21,437,0,0,2377,3371
21,443,0,0,2534,3747
21,447,0,0,3557,5857
21,451,13,0,4772,6446
21,452,0,0,2758,3777
21,469,0,2,3543,4563
21,65,0,2,689,2488
21,58,0,0,3151,4072
21,152,0,0,1588,2022
0,3,0,0,1198,2773
17,358,0,3,2104,7642
18,23,16,1,1924,2995
18,23,11,0,2359,3576
19,33,0,1,1185,13472
20,55,0,0,1251,3417
20,104,13,0,1052,3604
20,30,0,0,844,3100
10,61,13,2,11284,13762
21,443,0,0,2457,3912
21,14,0,0,3021,4135
21,65,0,2,651,2551
21,58,0,0,3090,4391
21,205,10,0,1868,2662
21,152,0,0,1101,1651
0,1,0,0,1185,2991
0,26,1,2,1450,2823
0,119,0,2,892,1565
1,151,12,0,369,1211
1,57,0,0,835,4343
17,11,0,3,401,815
18,23,16,1,2355,4191
20,55,0,0,1421,2978
20,115,0,0,1565,2615
3,80,0,2,1726,4153
21,442,0,1,4053,5479
21,443,0,0,2715,3829
21,14,0,0,3280,3932
21,447,0,0,3596,5023
21,451,13,0,4845,6674
21,452,0,0,2707,3744
21,58,0,0,3010,4352
21,205,10,0,1924,2656
21,152,0,0,1195,1648
0,3,0,0,889,3329
0,461,1,0,1635,3760
17,11,0,3,420,877
18,23,11,1,2587,4660
20,55,0,0,979,2792
3,74,0,0,2884,4069
21,437,0,0,2136,3170
21,14,0,0,3091,3938
21,165,0,0,1419,2337
21,451,13,0,4556,6196
21,469,0,2,3516,4869
21,198,0,2,2243,2990
21,58,0,0,3043,4526
21,152,0,0,1342,1815
0,3,0,0,1403,3006
1,106,0,0,336,2922
18,23,12,1,3244,4981
20,55,0,0,828,3479
20,64,0,2,971,2259
20,403,0,0,1980,3115
3,63,0,1,1077,4141
3,74,0,0,3238,4412
3,430,0,2,1897,3065
21,14,0,0,3037,4442
21,451,13,0,4796,6609
21,452,0,0,2596,3776
21,198,0,2,2321,2920
21,65,0,2,661,1826
21,58,0,0,3013,4384
21,152,0,0,1167,1489
0,3,0,0,1749,2980
0,164,0,0,1474,2612
18,23,10,1,2657,3923
18,23,10,0,1772,3454
18,23,12,1,3414,5016
20,55,0,0,1396,2714
20,115,0,0,1593,2310
3,74,0,0,3098,4553
3,41,0,0,2564,4887
21,445,0,0,2265,3764
21,150,0,1,2119,2677
21,447,0,0,3321,4680
21,24,10,0,2771,3765
21,452,0,0,2779,3850
21,65,0,2,2705,4458
21,58,0,0,3148,4592
21,152,0,0,1513,2047
21,453,10,0,3177,4625
17,460,15,3,320,411
20,55,0,0,962,2217
21,443,0,0,2472,3798
21,150,0,0,1954,2626
21,452,0,0,2873,3932
21,469,0,2,3515,4965
6,28,10,1,174,3235
17,460,15,3,323,481
20,403,0,0,1768,3113
20,115,0,0,1417,1933
21,24,10,0,2724,3969
21,452,0,0,2835,3578
21,65,0,2,3097,4389
21,58,0,0,3169,4574
21,152,0,0,1634,2226
5,90,0,0,1177,2206
0,3,0,0,1570,2999
17,358,0,3,2806,6961
20,73,0,0,1791,2762
20,100,1,0,1112,3465
20,111,0,1,1152,1995
20,115,0,0,1399,2211
21,65,0,2,3101,4486
21,453,0,0,3464,4692
0,3,0,0,1597,3056
0,301,1,0,962,2776
1,57,0,0,1627,4429
17,460,15,3,362,499
20,100,1,0,1052,2261
20,115,0,0,1142,1994
3,74,0,0,3165,4419
3,113,0,0,1434,4302
21,451,13,0,4554,6752
21,469,0,2,3896,4788
21,65,0,2,2706,4398
21,58,0,0,3056,3856
0,3,0,0,1570,2812
0,268,0,2,712,2624
0,294,0,2,883,5474
0,42,0,1,2244,3467
1,99,0,0,388,1490
17,11,0,3,382,1007
20,55,0,0,1272,3660
20,73,0,0,1478,2074
20,30,0,0,1197,2906
21,14,0,0,2813,3852
21,24,10,0,2950,4074
21,451,13,0,4627,5737
21,452,0,0,2951,3710
21,469,0,2,3746,5072
21,58,0,0,3169,4186
21,211,0,0,1580,3807
0,3,0,0,1731,3176
0,250,0,0,1556,3496
17,11,0,3,404,895
20,55,0,0,1461,3540
3,113,0,0,994,4444
21,441,10,0,2885,4649
21,443,0,0,2566,4164
21,24,10,0,2973,4110
21,452,0,0,3051,3658
21,146,0,2,1552,2338
21,198,0,2,2172,2895
21,58,0,0,3141,4522
21,152,0,0,1519,2044
0,3,0,0,1769,2924
0,103,0,0,2060,3473
11,2,0,1,2303,3795
17,358,0,3,2529,7682
17,11,0,3,386,820
18,23,10,1,2651,4588
18,23,11,1,2710,5516
18,23,11,0,2234,3500
18,23,11,2,1360,3230
18,23,12,0,2875,4484
20,55,0,0,1322,2796
3,430,0,2,1454,2173
3,113,0,0,1407,3400
21,447,0,0,2913,4021
21,452,0,0,2638,3814
21,469,0,2,3660,5059
21,198,0,2,2168,3173
21,65,0,2,2832,4073
21,205,10,0,1940,2659
21,152,0,0,1474,2157
21,211,0,0,2385,3732
0,3,0,0,1683,2810
0,283,1,0,1016,4197
0,315,0,2,905,3962
17,358,0,3,2414,6967
20,55,0,0,2052,3738
20,85,1,2,822,3061
21,452,0,0,2745,4159
21,146,0,2,1392,2308
21,198,0,2,2197,3213
23,236,0,0,2172,6317
0,3,0,0,943,1357
0,164,0,0,1784,2478
17,358,0,3,2218,8462
3,113,0,0,1491,3778
10,61,13,2,8848,11456
21,443,0,0,2902,4382
21,149,10,0,2818,4317
21,451,13,0,4325,6153
21,452,0,0,2999,3715
21,198,0,2,2288,2983
21,65,0,2,2851,4433
21,152,0,0,1360,1828
0,242,0,0,1010,3772
0,3,0,0,935,3063
17,460,15,3,274,395
17,11,0,3,318,736
20,55,0,0,1140,3677
3,80,0,2,1779,4337
3,113,0,0,1828,3337
21,441,10,0,3122,4547
21,447,0,0,2888,3937
21,451,13,0,4045,5765
21,452,0,0,2951,4016
21,198,0,2,2106,2999
21,58,0,0,3096,4104
21,205,10,0,1816,2753
21,152,0,0,1366,1833
0,3,0,0,980,2776
1,455,0,0,874,4248
18,23,12,2,2170,6356
20,55,0,0,1288,3138
3,423,15,0,2225,5761
3,113,0,0,1563,5300
21,447,0,0,2630,3757
21,24,10,0,3436,4330
21,451,13,0,4495,6293
21,146,0,2,1407,2260
21,469,0,2,3522,5149
21,65,0,2,799,1673
21,58,0,0,3000,4141
21,205,10,0,1865,2651
21,152,0,0,1108,1377
0,3,0,0,1662,3093
1,57,0,0,1141,5036
17,460,15,3,322,460
17,358,0,3,3126,7623
17,11,0,3,411,964
20,30,0,0,898,2972
20,85,1,2,1064,2005
21,443,0,0,2761,3963
21,14,0,0,3221,4154
21,447,0,0,2819,3719
21,24,10,0,3041,4697
21,452,0,0,2978,3886
21,198,0,2,2202,3057
21,65,0,2,2622,4291
21,152,0,0,1087,1517
0,268,0,2,604,3714
17,11,0,3,297,899
18,23,10,2,1547,4335
18,23,12,2,2155,5620
20,55,0,0,1684,4106
20,73,0,0,1369,2063
20,115,0,0,1394,1960
3,80,0,2,1641,4546
3,113,0,0,1551,4865
10,61,13,2,6997,9722
21,441,10,0,2951,4546
21,443,0,0,2855,4322
21,14,0,0,3119,4290
21,446,10,0,3325,4723
21,452,0,0,2727,3979
21,65,0,2,1239,2205
21,152,0,0,1221,1651
0,268,0,2,671,2730
0,283,1,0,918,4044
0,294,0,2,1022,4478
17,358,0,3,3264,7771
17,11,0,3,324,875
20,55,0,0,1367,3359
20,115,0,0,1279,1946
3,62,0,0,1569,5170
21,441,10,0,2828,4712
21,149,10,0,3319,4449
21,14,0,0,2766,3965
21,452,0,0,2830,3707
21,146,0,2,1414,2118
0,242,0,0,1064,3784
20,55,0,0,1269,3468
20,129,0,0,911,2977
3,113,0,0,998,3392
21,14,0,0,2979,4227
0,164,0,0,1561,2427
0,268,0,2,707,3255
17,358,0,3,487,855
18,23,10,2,1656,4918
18,23,11,2,1721,4934
20,55,0,0,2120,4766
20,403,0,0,1771,2925
20,30,0,0,833,3470
20,115,0,0,1325,1796
21,441,10,0,3110,4963
21,443,0,0,3350,4891
21,149,10,0,3182,4692
21,134,1,0,2505,4488
21,14,0,0,2910,4318
21,452,0,0,2710,4307
21,198,0,2,2240,3205
21,152,0,0,1311,1831
0,3,0,0,2097,3267
0,118,0,0,1061,4693
0,268,0,2,773,3549
17,358,0,3,3088,7260
18,23,10,2,1675,4899
20,93,0,2,2741,5340
20,55,0,0,1438,3604
20,100,1,0,3276,4735
20,115,0,0,1278,1986
21,441,10,0,3009,4681
21,443,0,0,3310,4857
21,149,10,0,3264,4796
21,447,0,0,2630,3785
21,451,13,0,4631,5763
21,452,0,0,2978,4308
21,198,0,0,2138,3167
1,45,0,1,1430,4192
18,23,10,2,1719,4684
18,23,12,2,1961,5986
20,55,0,0,1538,3479
3,80,0,2,992,1516
3,113,0,0,1193,4109
21,441,10,0,2954,4849
21,443,0,0,3230,5104
21,447,0,0,2779,4265
21,24,10,0,3439,4499
21,451,13,0,4438,6445
21,452,0,0,3214,3672
21,198,0,0,2187,3051
21,65,0,0,1530,2880
21,58,0,0,3037,4141
21,152,0,0,1409,1777
0,3,0,0,1262,2885
0,164,0,0,1582,2850
0,268,0,2,687,3370
1,57,0,0,1027,4877
17,358,0,3,2726,8214
17,363,0,3,245,793
18,23,10,2,1584,5190
20,55,0,0,1462,3126
20,115,0,0,1168,1905
21,441,10,0,3326,5286
21,443,0,0,3118,4805
21,14,0,0,3200,3866
21,447,0,0,2801,4244
21,24,10,0,3403,5105
21,452,0,0,2891,4104
21,469,0,2,3577,5317
21,65,0,0,1245,2872
21,58,0,0,3162,4599
21,453,10,0,3722,5610
0,3,0,0,1827,3056
0,15,0,0,1052,3569
20,55,0,0,1485,3683
21,443,0,0,3437,4818
21,447,0,0,3097,3970
21,24,10,0,3256,4653
21,451,13,0,4484,6088
0,3,0,0,811,3043
0,294,0,2,996,4753
17,13,0,3,342,1943
17,11,0,3,319,883
20,55,0,0,1783,2745
20,114,14,0,1655,4453
20,403,0,0,1711,2683
21,447,0,0,2859,4373
21,452,0,0,2933,4036
21,198,0,0,2300,3047
21,152,0,0,1164,1876
0,3,0,0,1824,2674
17,460,15,3,324,441
20,55,0,0,1482,2777
3,113,0,0,1607,3480
21,443,0,0,3439,5268
21,452,0,0,3121,4233
21,198,0,0,2233,2975
21,152,0,0,1228,1518
0,3,0,0,2257,3158
18,23,10,2,1441,4165
18,23,12,2,2383,5959
20,55,0,0,1454,3471
20,68,0,0,880,3049
20,403,0,0,1611,2702
21,443,0,0,3390,5229
21,14,0,0,3218,4056
21,447,0,0,2803,4305
21,24,10,0,3480,4498
21,451,13,0,4520,5965
21,198,0,0,2236,2997
21,65,0,2,2460,4163
21,152,0,0,1232,1777
17,358,0,3,2473,7286
17,13,0,3,365,2127
18,23,10,1,2756,4725
18,23,10,0,1974,3602
18,23,11,0,2314,3443
18,23,11,2,1780,3103
18,23,12,0,2723,4150
20,403,0,0,1703,2847
21,441,10,0,3498,4437
21,447,0,0,2886,4382
21,24,10,0,3540,4665
21,198,0,0,2122,3032
21,58,0,0,2918,4382
21,152,0,0,1237,1580
0,3,0,0,1725,3031
0,1,0,0,966,4368
1,57,0,0,1240,5151
18,23,12,0,3004,6855
20,55,0,0,1374,3129
3,113,0,0,1001,4116
21,14,0,0,3091,4408
21,447,0,0,2922,4474
21,24,10,0,3480,4886
21,451,13,0,4575,6018
21,469,0,2,3654,5140
21,152,0,0,1200,1890
0,118,0,0,1568,3132
0,1,0,0,787,4229
18,23,0,2,1100,1899
20,55,0,0,1931,3630
20,100,10,0,1820,3280
3,74,0,0,3339,5137
21,14,0,0,2772,3795
21,447,0,0,3164,4112
21,24,10,0,3456,5134
21,452,0,0,3067,4426
21,198,0,0,2215,3086
21,205,10,0,2090,2999
5,108,0,0,1053,2977
5,90,0,0,1304,2490
23,236,0,0,2246,6211
0,3,0,0,2179,3052
20,55,0,0,1320,3948
20,115,0,0,1406,2192
3,74,0,0,3384,4302
21,447,0,0,2893,4396
21,198,0,0,2174,2981
21,65,0,2,2572,4089
21,205,10,0,2239,3005
21,152,0,0,1876,2497
5,112,0,0,1085,3611
23,236,0,0,2018,6059
1,57,0,0,1203,4823
17,358,0,3,2400,9474
20,55,0,0,1023,3697
20,115,0,0,1278,1662
3,74,0,0,3409,4732
21,443,0,0,3639,4576
21,14,0,0,2879,4217
21,447,0,0,3242,4157
21,451,13,0,4452,6335
21,452,0,0,3132,4161
21,469,0,0,3872,5317
21,198,0,0,2289,2909
21,58,0,0,3401,4190
21,152,0,0,1736,2291
5,163,0,0,962,1214
0,3,0,0,1247,3287
0,454,1,0,1508,3315
20,55,0,0,1239,3220
3,113,0,0,1481,4956
21,443,0,0,3461,5162
21,14,0,0,2562,3456
21,452,0,0,3088,3998
21,198,0,0,2053,2964
21,65,0,2,2484,4481
21,152,0,0,1828,2277
0,3,0,0,1834,2908
0,268,0,2,424,2909
18,23,10,0,1802,2847
18,23,10,2,1150,2583
20,55,0,0,1371,3418
20,115,0,0,1302,2106
21,443,0,0,3384,4717
21,14,0,0,2951,4228
21,24,10,0,3453,4752
21,451,13,0,4617,6058
21,452,0,0,2936,3932
21,58,0,0,2957,4453
21,152,0,0,1744,2337
5,108,0,0,947,3147
0,3,0,0,1615,2922
0,268,0,2,402,3380
17,13,0,3,286,1999
18,23,10,1,2260,4616
18,23,12,2,1930,3253
20,93,0,2,2297,4352
20,55,0,0,1397,3891
21,443,0,0,3317,4682
21,14,0,0,3155,4023
21,447,0,0,3142,4639
21,24,10,0,3311,4520
21,452,0,0,3040,4447
21,152,0,0,1805,2481
0,450,0,0,1134,4511
17,460,15,3,252,429
17,358,0,3,2593,11261
20,93,0,2,2426,4307
21,447,0,0,3305,4115
21,24,10,0,3262,4863
21,469,0,0,3787,5131
21,58,0,0,3019,4129
21,152,0,0,1523,2459
0,3,0,0,1682,2689
0,294,0,2,794,4666
1,455,0,0,2370,4879
1,456,0,0,1822,4269
17,460,15,3,300,425
17,358,0,3,2657,9834
17,13,0,3,312,2102
20,55,0,0,1264,3222
20,111,0,1,1129,3142
21,24,10,0,3439,4467
21,452,0,0,3009,3859
21,469,0,0,3667,4955
21,65,0,2,2646,3953
21,58,0,0,3170,4103
5,112,0,0,3330,5132
0,3,0,0,1455,2475
0,250,0,0,878,1838
17,13,0,3,315,2078
20,55,0,0,1493,3080
20,100,10,0,1169,2825
20,115,0,0,1314,2067
10,61,13,2,7327,9780
21,443,0,0,3592,4987
21,134,1,0,2982,4867
21,447,0,0,3213,4144
21,451,13,0,4701,5976
21,469,0,0,3560,5173
21,65,0,2,2213,4385
21,205,10,0,2044,3304
4,458,10,0,3531,6163
17,11,0,3,302,825
20,100,10,0,1608,4232
3,74,0,0,3460,4873
3,113,0,0,1216,4210
21,443,0,0,3337,5414
21,452,0,0,3164,4079
5,168,0,0,2100,2717
0,3,0,0,1724,2975
17,358,0,3,2559,9070
20,55,0,0,1346,2110
21,443,0,0,3717,4997
21,452,0,0,3091,4384
21,65,0,2,2529,3822
0,3,0,0,2148,2838
2,350,1,1,3489,6132
17,358,0,3,1905,10857
20,79,0,0,1555,2212
3,74,0,0,3138,4393
10,61,13,2,7828,11162
21,441,10,0,3150,4914
21,443,0,0,3294,5121
21,14,0,0,3071,4169
21,447,0,0,3188,4275
21,451,13,0,4501,5921
21,469,0,0,3897,5541
21,65,0,2,2300,3971
0,3,0,0,1842,2650
0,268,0,2,708,3401
0,450,0,0,975,4510
1,57,0,0,2570,4747
17,358,0,3,2547,10227
20,55,0,0,1319,3523
3,113,0,0,903,4160
21,441,10,0,3020,4383
21,443,0,0,3608,5123
21,452,0,0,3094,4401
21,65,0,2,2294,3767
0,3,0,0,2230,2746
17,358,0,3,2417,11642
18,23,10,2,1168,4122
20,55,0,0,1610,2580
3,74,0,0,3040,4140
10,61,13,2,7912,9911
21,198,0,0,2260,3221
0,3,0,0,1916,3079
0,268,0,2,1042,3693
0,294,0,2,903,4811
17,10,15,3,649,1258
18,23,10,2,1110,2475
20,100,10,0,1459,3491
21,443,0,0,3610,4793
21,447,0,0,3064,4431
21,451,13,0,4911,6360
21,452,0,0,3094,4468
21,469,0,0,3767,5398
21,198,0,0,2224,3163
21,152,0,0,1847,2620
5,98,0,0,997,2355
0,3,0,0,2032,2906
20,115,0,0,1422,2006
21,443,0,0,3450,4900
21,165,0,0,1706,2621
21,447,0,0,2968,4047
21,452,0,0,3218,4190
21,198,0,0,2152,3078
21,205,10,0,2164,3479
21,453,10,0,3555,5498
0,3,0,0,1961,2706
18,23,0,2,2426,3269
20,55,0,0,1299,2793
20,100,10,0,1939,3922
10,61,13,2,7109,9706
21,152,0,0,2078,2740
23,236,0,0,2218,6378
0,3,0,0,2010,2871
17,358,0,3,2055,5703
21,452,0,0,3172,4269
21,453,10,0,3726,5323
0,268,0,2,1210,3626
1,57,0,0,2084,4692
17,358,0,3,1965,10680
17,13,0,3,398,2143
20,55,0,0,2807,3815
20,403,0,0,1575,2515
3,74,0,0,2209,3296
21,445,0,0,2564,4260
21,447,0,0,2837,4193
21,451,13,0,4836,7096
21,452,0,0,3257,4014
21,65,0,2,2341,4147
0,3,0,0,2133,3210
1,105,3,0,1159,1702
17,358,0,3,1821,8450
20,55,0,0,1153,3461
20,68,0,0,1089,3313
20,91,0,0,1305,3275
21,445,0,0,2332,3859
21,14,0,0,2932,4236
21,451,13,0,4819,5998
21,452,0,0,3092,4401
21,198,0,0,2254,3078
21,65,0,2,2465,4338
21,453,10,0,3857,5412
5,90,0,0,1398,3069
0,3,0,0,2275,3145
0,268,0,2,1282,3737
17,358,0,3,1967,10199
17,11,0,3,297,666
18,23,10,2,1155,4397
20,94,0,2,876,3209
3,74,0,0,2824,4145
21,443,0,0,4109,5485
21,447,0,0,3262,4471
21,451,13,0,4831,5924
21,452,0,0,3146,4497
21,198,0,0,2326,3331
21,65,0,2,2363,4457
21,211,0,0,619,993
0,3,0,0,2004,2862
0,268,0,2,1117,3465
17,39,0,3,2071,5107
20,55,0,0,1352,4018
20,403,0,0,1578,2880
3,416,1,2,1548,5082
21,451,13,0,4969,6201
21,452,0,0,3269,4136
21,58,0,0,3146,4317
21,152,0,0,1466,2053
0,3,0,0,1400,2207
17,11,0,3,326,658
18,23,10,2,1126,1902
20,55,0,0,2000,3853
3,74,0,0,2752,3557
3,113,0,0,1240,3234
21,443,0,0,3832,5390
21,445,0,0,2389,4455
21,24,10,0,3836,5479
21,198,0,0,2340,3149
21,65,0,2,2296,4044
0,3,0,0,2113,2854
0,268,0,2,1055,3514
1,57,0,0,2360,5068
17,39,0,3,1536,5504
18,23,10,2,1125,3923
3,74,0,0,2800,4132
3,113,0,0,1617,4860
21,443,0,0,4055,5476
21,447,0,0,3041,4063
21,24,10,0,3714,4610
21,451,13,0,4708,6743
21,452,0,0,3041,4454
21,198,0,0,2341,3411
21,152,0,0,1300,1959
0,3,0,0,2092,3133
17,358,0,3,558,1896
20,55,0,0,1988,3430
21,443,0,0,3863,4974
21,165,0,0,1767,2745
21,452,0,0,3164,4178
21,198,0,0,2407,3507
5,90,0,0,1186,2061
5,163,0,0,1502,2021
0,3,0,0,1781,2563
0,268,0,2,1068,3137
1,455,0,0,1951,4225
1,57,0,0,1928,4901
4,17,0,0,7129,9650
17,358,0,3,2952,9043
18,23,10,2,938,3710
18,23,11,2,2372,11327
18,23,12,2,2916,11510
20,55,0,0,1744,3322
3,74,0,0,2631,4113
21,441,10,0,2619,4300
21,14,0,0,3056,3936
21,165,0,0,1849,2694
21,447,0,0,3022,4399
21,24,10,0,3402,5084
21,452,0,0,3047,4386
21,469,0,0,4140,5694
21,198,0,0,2390,3424
21,152,0,0,1657,2443
0,3,0,0,2161,2955
0,268,0,2,959,3780
1,57,0,0,2095,5181
18,23,10,2,945,3656
18,23,12,2,2282,11697
20,55,0,0,1278,3239
21,441,10,0,2723,4096
21,14,0,0,2763,4357
21,447,0,0,2926,4341
21,24,10,0,3637,5193
21,451,13,0,5189,6375
21,198,0,0,2522,3236
21,205,10,0,2284,3288
0,3,0,0,1373,2634
0,268,0,2,1044,3605
17,358,0,3,2230,10178
17,11,0,3,244,638
18,23,10,2,946,3521
18,23,11,2,2034,10680
20,55,0,0,1854,4331
20,115,0,0,1459,2411
3,113,0,0,943,4123
21,441,10,0,2669,3973
21,165,0,0,1860,2481
21,447,0,0,2932,4246
21,24,10,0,3771,4675
21,451,13,0,4656,6772
21,452,0,0,3065,4295
21,198,0,0,2664,3567
21,65,0,2,2303,3841
21,58,0,1,3226,4178
0,103,0,1,2064,3756
1,456,1,0,2364,5774
1,57,0,0,2252,4060
17,358,0,3,2007,9279
17,11,0,3,291,700
18,23,11,2,2087,7426
20,93,0,2,2485,4883
20,55,0,0,862,3352
20,91,0,0,1782,4000
20,85,1,2,1363,3235
3,74,0,0,2821,4345
21,165,0,0,1659,2711
21,447,0,0,2761,4472
21,24,10,0,3756,5058
21,451,13,0,4727,6662
21,452,0,0,3185,4166
21,469,0,0,4013,5464
21,198,0,0,2651,3525
21,65,0,2,2491,4032
21,58,0,1,2994,4457
21,152,0,0,1469,2118
0,3,0,0,1882,3097
0,268,0,2,915,3099
17,13,0,3,446,2359
18,23,10,1,2169,4251
18,23,10,0,1534,2841
18,23,10,2,1008,2009
20,111,0,1,1542,3307
21,441,10,0,2406,3928
21,447,0,0,2855,4462
21,24,10,0,3965,5150
21,452,0,0,3304,4400
21,469,0,0,3817,5638
21,198,0,0,2796,3359
21,152,0,0,1540,2015
0,3,0,0,1836,2421
17,358,0,3,3203,10483
20,55,0,0,1111,4168
21,445,0,2,2478,4002
21,14,0,0,2970,4009
21,198,0,0,2583,3656
0,3,0,0,1705,2885
21,443,0,0,3655,5204
21,14,0,0,2948,4520
21,452,0,0,3294,4302
21,152,0,0,1934,2669
0,1,0,0,1051,3465
0,268,0,2,777,3056
17,39,0,3,2320,5188
17,11,0,3,326,630
18,23,10,2,1042,3914
20,93,0,2,2185,3813
20,55,0,0,908,3306
3,113,0,0,2823,4195
21,443,0,0,3910,5273
21,14,0,0,2919,4371
21,447,0,0,2873,4279
21,24,10,0,3838,5312
21,451,13,0,5121,6625
21,469,0,0,4106,5335
21,58,0,1,2787,4111
21,152,0,0,1860,2751
0,3,0,0,1544,2792
0,103,0,0,1994,3319
0,103,0,2,1300,2636
0,268,0,2,673,3979
0,275,0,0,1039,2653
18,23,12,2,2011,12458
20,55,0,0,1923,3717
20,100,10,0,1758,3673
20,124,0,0,447,725
3,74,0,0,2844,4252
21,165,0,0,1678,3097
21,24,10,0,3968,5155
21,452,0,0,3372,4329
21,198,0,0,2569,3777
